##hsa	Homo sapiens (human)
##Method: BLAST	Options: evalue <= 1e-05
##Summary:	54 succeed, 104 fail

#Query	Gene ID|Gene name|Hyperlink
                    	regulation of homotypic cell-cell adhesion	Gene Ontology	GO:0034110
                    	negative regulation of homotypic cell-cell adhesion	Gene Ontology	GO:0034111
                    	wound healing	Gene Ontology	GO:0042060
                    	ion binding	Gene Ontology	GO:0043167
                    	cation binding	Gene Ontology	GO:0043169
                    	macromolecule metabolic process	Gene Ontology	GO:0043170
                    	primary metabolic process	Gene Ontology	GO:0044238
                    	extracellular region part	Gene Ontology	GO:0044421
                    	single-organism process	Gene Ontology	GO:0044699
                    	single-multicellular organism process	Gene Ontology	GO:0044707
                    	single-organism cellular process	Gene Ontology	GO:0044763
                    	single-organism developmental process	Gene Ontology	GO:0044767
                    	metal ion binding	Gene Ontology	GO:0046872
                    	transition metal ion binding	Gene Ontology	GO:0046914
                    	animal organ development	Gene Ontology	GO:0048513
                    	negative regulation of biological process	Gene Ontology	GO:0048519
                    	negative regulation of cellular process	Gene Ontology	GO:0048523
                    	regulation of response to stimulus	Gene Ontology	GO:0048583
                    	negative regulation of response to stimulus	Gene Ontology	GO:0048585
                    	system development	Gene Ontology	GO:0048731
                    	anatomical structure development	Gene Ontology	GO:0048856
                    	regulation of biological process	Gene Ontology	GO:0050789
                    	regulation of cellular process	Gene Ontology	GO:0050794
                    	coagulation	Gene Ontology	GO:0050817
                    	regulation of coagulation	Gene Ontology	GO:0050818
                    	negative regulation of coagulation	Gene Ontology	GO:0050819
                    	regulation of cell activation	Gene Ontology	GO:0050865
                    	negative regulation of cell activation	Gene Ontology	GO:0050866
                    	regulation of body fluid levels	Gene Ontology	GO:0050878
                    	response to stimulus	Gene Ontology	GO:0050896
                    	regulation of multicellular organismal process	Gene Ontology	GO:0051239
                    	negative regulation of multicellular organismal process	Gene Ontology	GO:0051241
                    	regulation of wound healing	Gene Ontology	GO:0061041
                    	negative regulation of wound healing	Gene Ontology	GO:0061045
                    	biological regulation	Gene Ontology	GO:0065007
                    	regulation of biological quality	Gene Ontology	GO:0065008
                    	peptidase activity, acting on L-amino acid peptides	Gene Ontology	GO:0070011
                    	platelet aggregation	Gene Ontology	GO:0070527
                    	organic substance metabolic process	Gene Ontology	GO:0071704
                    	regulation of response to stress	Gene Ontology	GO:0080134
                    	regulation of platelet aggregation	Gene Ontology	GO:0090330
                    	negative regulation of platelet aggregation	Gene Ontology	GO:0090331
                    	single organism cell adhesion	Gene Ontology	GO:0098602
                    	cell-cell adhesion	Gene Ontology	GO:0098609
                    	regulation of hemostasis	Gene Ontology	GO:1900046
                    	negative regulation of hemostasis	Gene Ontology	GO:1900047
                    	regulation of response to wounding	Gene Ontology	GO:1903034
                    	negative regulation of response to wounding	Gene Ontology	GO:1903035
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	proteinaceous extracellular matrix	Gene Ontology Slim	GO:0005578
////
Query:              	NTX496322
////
Query:              	NTX496567
////
Query:              	NTX496574
////
Query:              	NTX512262
////
Query:              	NTX519666
Gene:               	hsa:6208	RPS14, EMTB, S14
Entrez Gene ID:      	6208
Pathway:            	GTP hydrolysis and joining of the 60S ribosomal subunit	Reactome	R-HSA-72706
                    	Formation of a pool of free 40S subunits	Reactome	R-HSA-72689
                    	Cap-dependent Translation Initiation	Reactome	R-HSA-72737
                    	Ribosome	KEGG PATHWAY	hsa03010
                    	L13a-mediated translational silencing of Ceruloplasmin expression	Reactome	R-HSA-156827
                    	Eukaryotic Translation Termination	Reactome	R-HSA-72764
                    	Translation initiation complex formation	Reactome	R-HSA-72649
                    	Selenoamino acid metabolism	Reactome	R-HSA-2408522
                    	rRNA processing	Reactome	R-HSA-72312
                    	Nonsense-Mediated Decay (NMD)	Reactome	R-HSA-927802
                    	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	Reactome	R-HSA-72662
                    	SRP-dependent cotranslational protein targeting to membrane	Reactome	R-HSA-1799339
                    	Translation	Reactome	R-HSA-72766
                    	Influenza Infection	Reactome	R-HSA-168254
                    	Metabolism of proteins	Reactome	R-HSA-392499
                    	Influenza Viral RNA Transcription and Replication	Reactome	R-HSA-168273
                    	Formation of the ternary complex, and subsequently, the 43S complex	Reactome	R-HSA-72695
                    	Influenza Life Cycle	Reactome	R-HSA-168255
                    	Metabolism	Reactome	R-HSA-1430728
                    	Selenocysteine synthesis	Reactome	R-HSA-2408557
                    	Eukaryotic Translation Initiation	Reactome	R-HSA-72613
                    	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	Reactome	R-HSA-975956
                    	Peptide chain elongation	Reactome	R-HSA-156902
                    	rRNA processing in the nucleus and cytosol	Reactome	R-HSA-8868773
                    	Gene Expression	Reactome	R-HSA-74160
                    	Eukaryotic Translation Elongation	Reactome	R-HSA-156842
                    	Disease	Reactome	R-HSA-1643685
                    	Ribosomal scanning and start codon recognition	Reactome	R-HSA-72702
                    	rRNA modification in the nucleus and cytosol	Reactome	R-HSA-6790901
                    	Viral mRNA Translation	Reactome	R-HSA-192823
                    	Major pathway of rRNA processing in the nucleolus and cytosol	Reactome	R-HSA-6791226
                    	Infectious disease	Reactome	R-HSA-5663205
                    	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Reactome	R-HSA-975957
                    	Metabolism of amino acids and derivatives	Reactome	R-HSA-71291
Disease:            	Macrocytic anemia, refractory, due to 5q deletion, somatic	OMIM	153550
                    	Cardiovascular diseases	KEGG DISEASE	
                    	Hematologic diseases	KEGG DISEASE	
                    	5q- syndrome	KEGG DISEASE	H01484
                    	Visceral adipose tissue/subcutaneous adipose tissue ratio	NHGRI GWAS Catalog	
GO:                 	ribosomal small subunit assembly	Gene Ontology	GO:0000028
                    	negative regulation of transcription from RNA polymerase II promoter	Gene Ontology	GO:0000122
                    	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	Gene Ontology	GO:0000184
                    	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Gene Ontology	GO:0000462
                    	nuclear-transcribed mRNA catabolic process	Gene Ontology	GO:0000956
                    	myeloid cell homeostasis	Gene Ontology	GO:0002262
                    	immune system process	Gene Ontology	GO:0002376
                    	immune system development	Gene Ontology	GO:0002520
                    	nucleic acid binding	Gene Ontology	GO:0003676
                    	RNA binding	Gene Ontology	GO:0003723
                    	mRNA binding	Gene Ontology	GO:0003729
                    	structural constituent of ribosome	Gene Ontology	GO:0003735
                    	structural molecule activity	Gene Ontology	GO:0005198
                    	binding	Gene Ontology	GO:0005488
                    	protein binding	Gene Ontology	GO:0005515
                    	extracellular region	Gene Ontology	GO:0005576
                    	intracellular	Gene Ontology	GO:0005622
                    	cell	Gene Ontology	GO:0005623
                    	nucleus	Gene Ontology	GO:0005634
                    	nucleoplasm	Gene Ontology	GO:0005654
                    	nucleolus	Gene Ontology	GO:0005730
                    	cytoplasm	Gene Ontology	GO:0005737
                    	mitochondrion	Gene Ontology	GO:0005739
                    	cytosol	Gene Ontology	GO:0005829
                    	ribosome	Gene Ontology	GO:0005840
                    	adherens junction	Gene Ontology	GO:0005912
